Volume,close_lag_1,close_lag_2,close_lag_3,rolling_mean_5,rolling_std_5
AAPL,,,,,
86939800,119.9682388305664,118.54702758789062,121.07799530029297,119.84365234375,1.009094552126157
79184500,119.1602783203125,119.9682388305664,118.54702758789062,119.46011352539062,1.0762301998231791
157243700,118.54702758789062,119.1602783203125,119.9682388305664,120.1415283203125,2.497203135777272
98208600,124.48506927490234,118.54702758789062,119.1602783203125,121.31550750732421,2.9064381079207187
94359800,124.41692352294922,124.48506927490234,118.54702758789062,122.37852325439454,3.2429886401976025
192541500,125.28331756591797,124.41692352294922,124.48506927490234,123.20596313476562,2.698703131216743
121251600,123.29747772216797,125.28331756591797,124.41692352294922,124.46171264648437,0.7357939086829456
168904800,124.82577514648438,123.29747772216797,125.28331756591797,125.24048309326172,1.9024414182293583
88223700,128.37892150878906,124.82577514648438,123.29747772216797,125.8537612915039,2.058435393308363
54930100,127.48331451416016,128.37892150878906,124.82577514648438,126.49039611816406,2.3142525629483814
124486200,128.46649169921875,127.48331451416016,128.37892150878906,128.4431411743164,2.9722789515037387
121047300,133.0612030029297,128.46649169921875,127.48331451416016,129.73589324951172,2.345120083728956
96452100,131.28953552246094,133.0612030029297,128.46649169921875,130.09412078857423,2.2194507062968745
99116600,130.17005920410156,131.28953552246094,133.0612030029297,130.43093566894532,1.8151547450304277
143301900,129.16738891601562,130.17005920410156,131.28953552246094,129.9325378417969,2.642815777557022
97664900,125.97450256347656,129.16738891601562,130.17005920410156,128.82669067382812,2.1093603909061693
155088000,127.53196716308594,125.97450256347656,129.16738891601562,127.21659698486329,2.7382261275756177
109578200,123.23906707763672,127.53196716308594,125.97450256347656,126.6714584350586,2.226802020927619
105158200,127.44436645507812,123.23906707763672,127.53196716308594,126.5468521118164,2.0636761176639644
100384500,128.5443572998047,127.44436645507812,123.23906707763672,126.46312866210937,2.100858133081342
91951100,125.5558853149414,128.5443572998047,127.44436645507812,126.03286743164062,2.046833922439742
88636800,125.38066101074219,125.5558853149414,128.5443572998047,126.8680923461914,1.3579039879975763
90221800,127.41519165039062,125.38066101074219,125.5558853149414,126.47676849365234,1.4303148315771692
111598500,125.48774719238281,127.41519165039062,125.38066101074219,125.52084197998047,1.2936848987305394
90757300,123.76472473144531,125.48774719238281,127.41519165039062,125.29694366455078,1.3800933071001846
104319500,124.43639373779297,123.76472473144531,125.48774719238281,125.92578887939453,2.003372703428357
120150900,128.52488708496094,124.43639373779297,123.76472473144531,127.0900375366211,3.8892113350415167
114459400,133.23643493652344,128.52488708496094,124.43639373779297,129.0680892944336,5.173574732394873
157611700,135.3780059814453,133.23643493652344,128.52488708496094,132.1403060913086,5.764177436613874
98390600,139.1258087158203,135.3780059814453,133.23643493652344,135.12491760253906,4.503588253391096
140843800,139.3594512939453,139.1258087158203,135.3780059814453,137.07766418457032,2.6698194017572336
142621100,138.2886199951172,139.3594512939453,139.1258087158203,137.1204864501953,2.5934299724881065
177523800,133.45054626464844,138.2886199951172,139.3594512939453,135.73623962402343,4.726164729182464
106239800,128.45677185058594,133.45054626464844,138.2886199951172,134.0268585205078,4.7393447275129
83305400,130.5789031982422,128.45677185058594,133.45054626464844,132.4362365722656,3.7291328202659586
89880900,131.40634155273438,130.5789031982422,128.45677185058594,130.85535278320313,1.8090202216607214
84183100,130.3842010498047,131.40634155273438,130.5789031982422,130.91376342773438,1.915353880928139
75693800,133.7425994873047,130.3842010498047,131.40634155273438,131.8880584716797,1.5589252262025646
71297200,133.3282470703125,133.7425994873047,130.3842010498047,132.4671875,1.4872039081918724
76774200,133.47454833984375,133.3282470703125,133.7425994873047,132.70533142089843,1.3651934172372628
73046600,132.59706115722656,133.47454833984375,133.3282470703125,133.0270202636719,0.7172637358628694
64280000,131.99264526367188,132.59706115722656,133.47454833984375,132.6263458251953,0.7748429105244969
60145100,131.73922729492188,131.99264526367188,132.59706115722656,132.35532836914064,0.7014735339188858
80576300,131.97315979003906,131.73922729492188,131.99264526367188,131.62999267578124,1.0455137375545325
97918500,129.84786987304688,131.97315979003906,131.73922729492188,130.6219512939453,1.9330606539807484
96856700,127.55685424804688,129.84786987304688,131.97315979003906,129.51445922851562,2.4646166289923923
87668800,126.45518493652344,127.55685424804688,129.84786987304688,128.48883972167968,2.372635280482016
103916400,126.61112976074219,126.45518493652344,127.55685424804688,126.66186065673828,2.530654291233668
158273000,122.83826446533203,126.61112976074219,126.45518493652344,125.23264617919922,2.2877401539451214
111039900,122.70179748535156,122.83826446533203,126.61112976074219,124.16219024658203,2.177895484295042
148199500,122.20457458496094,122.70179748535156,122.83826446533203,122.46194915771484,3.0742020218086656
164560400,117.9539794921875,122.20457458496094,122.70179748535156,120.78316650390624,2.4755490309893156
116307900,118.21721649169922,117.9539794921875,122.20457458496094,121.13218536376954,2.9207162984521284
102260900,124.58335876464844,118.21721649169922,117.9539794921875,120.98789978027344,2.8405095215481033
112966300,121.9803695678711,124.58335876464844,118.21721649169922,120.34640960693359,2.8591660018387066
178155000,118.99712371826172,121.9803695678711,124.58335876464844,120.17872619628906,3.0525965931515633
153766600,117.11556243896484,118.99712371826172,121.9803695678711,120.20991973876953,3.028241247860381
154376600,118.37318420410156,117.11556243896484,118.99712371826172,117.98128204345703,3.104407715172215
129525800,113.44017028808594,118.37318420410156,117.11556243896484,117.19549865722657,2.2064867029929314
111943300,118.05145263671875,113.44017028808594,118.37318420410156,116.78994140625,1.9657852685309252
103026500,116.9693374633789,118.05145263671875,113.44017028808594,117.14675750732422,2.1889192402199105
88105100,118.89964294433594,116.9693374633789,118.05145263671875,117.07071685791016,2.141759238527347
92403800,117.99298095703125,118.89964294433594,116.9693374633789,118.55842590332031,1.4664689650713616
